pressure,temperature,altitude,ax,ay,az,pitch,roll,yaw
92839.59,16.41,731.7064,-0.135859,0.04105,0.904912,-0.149251,11.75107,170.7797
92832.61,16.41,732.33,-0.001094,-0.203091,0.898076,-10.3622,13.67213,179.429
92821.05,16.39,733.3631,0.223027,0.298374,0.926396,-10.4071,14.95041,187.5872
92820.18,16.37,733.4424,0.212773,0.754429,0.832646,-6.667902,21.72843,190.8589
92812.38,16.35,734.14,-0.109004,0.355991,0.833135,-5.806491,12.96749,199.6947
92822.88,16.35,733.1993,-0.092891,0.470737,0.87708,-6.712093,23.76635,178.3524
92820.63,16.35,733.4028,0.002813,0.338413,0.890752,-4.506203,16.05155,181.718
92821.5,16.34,733.3235,0.07166,0.281284,0.963506,1.082199,11.4709,183.5511
92813.58,16.34,734.0316,-0.21252,0.18021,0.935674,3.225954,9.314469,181.5064
92817.4,16.33,733.6907,-0.131465,0.141636,0.899541,2.474605,12.19641,185.7872
92814.09,16.32,733.9867,-0.111934,0.412632,0.961553,-1.102914,19.03114,190.1009
92810.56,16.33,734.3011,0.089238,0.412632,0.915654,-4.006918,12.107,186.6239
92808.08,16.34,734.5231,0.039434,0.181187,1.14124,-2.055037,7.669275,177.6265
92824.55,16.35,733.0513,-0.262324,0.10062,0.889775,2.373874,9.220513,175.2728
92824.22,16.38,733.0804,-0.099238,0.202671,1.020635,3.430708,8.057902,171.0247
92824.22,16.38,733.0804,-0.012812,0.033237,1.035283,3.305598,5.632872,168.243
92832.62,16.37,732.33,-0.129023,0.04105,0.952764,4.513483,6.004042,168.9985
92833.03,16.35,732.293,-0.075313,0.103062,0.98792,5.123804,4.347716,173.7585
92829.75,16.35,732.5863,-0.116328,0.142124,1.00208,4.293152,3.551209,185.5426
92819.72,16.36,733.482,-0.076777,0.209995,0.922979,2.70803,6.768599,199.4272
92819.72,16.36,733.482,0.018437,0.286167,1.036748,0.006134,7.714889,227.1396
92821.89,16.35,733.2891,-0.105586,0.188999,0.970342,1.33735,7.281559,241.6324
92813.23,16.37,734.0634,-0.121211,0.168979,0.975225,3.995451,7.353522,245.2544
92809.96,16.37,734.354,-0.030879,0.104038,0.92249,3.86136,5.913435,246.1259
92808.91,16.36,734.4491,-0.10998,0.10355,1.022588,3.808852,5.624607,249.0643
92809.06,16.34,734.4359,-0.08166,0.251011,0.99915,2.493602,8.259109,252.5068
92809.39,16.34,734.4042,-0.045039,0.210483,1.055303,2.31012,6.432799,256.3842
92812.98,16.34,734.0845,0.054082,0.407261,1.037725,3.737772,8.486938,263.4963
92816.2,16.34,733.7964,-0.024531,0.293003,0.985967,5.761274,10.83633,262.7222
92813.44,16.32,734.0448,-0.215449,0.071323,0.938115,6.57478,13.86827,259.7007
92812.73,16.29,734.1082,0.01209,0.229038,1.032354,7.60272,14.66608,255.0074
92814.84,16.27,733.918,0.078496,0.198765,1.006963,7.060443,12.93908,251.3501
92818.13,16.24,733.6247,-0.213008,0.233921,0.973271,7.822997,15.94096,247.5496
92823.8,16.22,733.1174,-0.14416,0.207065,0.944463,7.778328,14.83567,244.6555
92831.55,16.21,732.4251,-0.144648,0.374546,0.979619,3.240997,15.1174,245.4902
92820.89,16.22,733.3763,0.088262,0.058628,1.039189,6.586268,14.8727,250.0546
92831.61,16.21,732.4198,-0.046016,0.251011,1.035771,5.046205,14.51832,252.8526
92835.77,16.21,732.0472,-0.086543,0.247104,0.952275,5.285535,14.70442,255.1635
92828.53,16.2,732.6946,-0.062617,0.272007,0.962041,3.654877,15.76249,256.7448
92829.7,16.19,732.5916,-0.074824,0.27103,0.975225,4.237897,15.58574,258.0897
92833.3,16.19,732.2692,-0.055781,0.243687,0.962529,3.392941,15.42517,258.8858
92833.3,16.19,732.2692,-0.077754,0.238315,0.977666,3.541724,15.0031,260.0787
92829.19,16.17,732.6365,-0.03918,0.272495,0.979131,2.498027,15.394,261.1808
92836.43,16.17,731.9891,-0.055781,0.261753,0.982061,3.045162,14.40863,263.0087
92834.58,16.15,732.1556,-0.067988,0.300815,0.972783,3.621363,16.58721,263.4797
92834.58,16.15,732.1556,-0.068965,0.277866,0.955693,3.940774,16.01804,263.1252
92832.19,16.14,732.367,-0.117305,0.30521,0.945928,6.19192,17.9125,261.408
92832.08,16.13,732.3776,-0.160762,0.369663,0.921025,5.584057,19.555,256.0988
92834.7,16.13,732.145,-0.101191,0.478062,0.943486,1.989839,22.07096,244.8859
92818.4,16.14,733.601,-0.061641,0.22855,0.840947,4.210999,18.15355,235.8839
92812,16.15,734.1716,0.030645,0.332065,1.00208,1.435725,18.22112,237.2719
92819.81,16.15,733.4741,-0.0675,0.20853,0.929814,2.04126,14.01299,234.7191
92819.81,16.15,733.4741,-0.098262,0.345249,0.932256,1.457568,16.89689,225.7011
92833.81,16.14,732.2217,0.037969,0.218784,0.996709,0.467105,12.52486,212.55
92824.23,16.1,733.0778,0.119023,0.19437,0.929326,1.200837,12.48176,206.969
92821.57,16.1,733.3182,0.021367,0.158726,0.890752,-2.780547,10.99828,209.1684
92828.88,16.11,732.6629,0.111211,0.122104,0.980107,-7.815833,3.7012,219.9169
92860.03,16.12,729.8806,-0.014277,-0.10397,0.964971,-10.03283,-0.524628,233.7729
92844.16,16.1,731.2995,0.394414,0.196812,1.118779,-6.306916,-0.062998,244.2885
92827.14,16.07,732.8188,-0.41125,-0.287075,1.041631,2.135365,-7.665685,240.5978
92819,16.07,733.5481,-0.27209,-0.179165,0.9679,1.640945,-8.530988,243.9285
92818.78,16.08,733.5666,-0.169551,-0.207974,0.884893,4.389997,-14.49234,252.2264
92816.88,16.09,733.7357,-0.104121,-0.059048,0.967412,4.865511,-11.16642,251.5288
92814.27,16.09,733.9708,-0.103145,-0.117153,0.977178,4.842761,-6.850963,248.5949
92821.91,16.1,733.2865,-0.049922,-0.233364,0.90833,3.60399,-4.772322,247.6718
92827.9,16.11,732.7501,-0.160273,0.020054,0.986943,9.039214,-1.168137,244.7036
92830.19,16.11,732.5466,-0.319453,0.64603,1.348271,6.148654,2.243793,247.528
92832.48,16.11,732.3406,-0.154414,0.064976,1.015752,5.356592,3.397821,248.6903
92837.28,16.13,731.9125,-0.124141,0.026401,0.971807,6.862763,3.260346,248.0458
92834.5,16.15,732.1609,0.159063,0.079624,0.955693,9.1931,6.297501,247.8965
92834.32,16.16,732.1768,-0.138789,0.138706,0.990361,8.541321,6.460902,248.5107
92834.32,16.16,732.1768,-0.143184,0.116733,0.983525,8.51573,6.705953,249.7796
92831.19,16.17,732.4568,-0.148555,0.111851,0.988896,8.218925,6.476863,250.9389
92839.7,16.17,731.6959,-0.139766,0.119663,0.984502,8.38673,6.798674,252.1751
92848.93,16.18,730.8715,-0.143672,0.116245,0.981572,8.196329,6.726443,253.3753
92848.93,16.18,730.8715,-0.14416,0.113315,0.982549,8.011399,6.869394,254.6049
92845.04,16.18,731.2202,-0.146113,0.114292,0.985479,8.441936,7.046972,255.8242
92835.22,16.18,732.0975,-0.135859,0.117222,0.986943,7.3198,7.026278,257.0467
92824.86,16.19,733.0223,-0.140254,0.122104,0.985967,8.203453,6.850985,258.2289
92824.56,16.2,733.0487,-0.141719,0.118198,0.985479,8.053996,6.822516,259.4576
92819.01,16.2,733.5454,-0.136348,0.124058,0.984014,8.054001,6.97063,260.7174
92820.48,16.21,733.4133,-0.139277,0.119175,0.98792,7.881391,6.759175,261.8819
92820.48,16.21,733.4133,-0.143672,0.116245,0.983525,8.230706,7.266495,263.1553
92821.25,16.22,733.3446,-0.138301,0.114292,0.983525,8.351531,6.651306,264.304
92824.95,16.24,733.0143,-0.135371,0.113315,0.988896,7.635406,6.347603,265.4788
92821.03,16.24,733.3658,-0.135371,0.116245,0.98499,7.704212,6.708467,266.7502
92837.57,16.25,731.8861,-0.138301,0.115757,0.984502,8.35533,6.6506,267.9674
92839.86,16.25,731.6826,-0.139766,0.114292,0.984502,8.096385,6.667377,269.1801
92835.94,16.25,732.0341,-0.140742,0.121128,0.981572,8.504123,7.045282,270.4301
92836.95,16.26,731.9416,-0.136348,0.119175,0.983525,8.143685,7.029431,271.605
92840.92,16.26,731.5875,-0.138789,0.119663,0.984014,7.904362,6.893887,272.8041
92834.8,16.27,732.1345,-0.143672,0.124546,0.983525,8.675048,7.29355,274.0508
92837.75,16.27,731.8702,-0.142695,0.12064,0.985967,8.397681,6.944969,275.1918
92836.25,16.28,732.005,-0.139766,0.120151,0.984502,8.105874,6.888731,276.3891
92838.11,16.27,731.8385,-0.132441,0.128452,0.986455,7.870584,6.751307,277.5797
92838.47,16.28,731.8068,-0.139277,0.117222,0.985967,7.363369,6.605172,278.7667
92841.42,16.28,731.5426,-0.138789,0.123081,0.981084,7.836025,7.318667,280.0753
92832.22,16.27,732.3643,-0.139277,0.127476,0.992803,7.714275,7.267478,281.2599
92829.6,16.27,732.5995,-0.134883,0.11771,0.982549,7.801603,6.324673,282.3302
92827.89,16.27,732.7527,-0.124141,0.205112,0.995244,7.547631,8.23014,283.7875
92834.44,16.27,732.1662,-0.12707,0.045933,0.951787,5.730587,-1.878612,281.5319
92845.83,16.26,731.1489,-0.044551,-0.279751,0.926885,3.627241,-11.47678,280.757
92843.5,16.26,731.3577,-0.122676,-0.008267,1.000615,7.386304,3.890815,285.8057
92844.55,16.26,731.2625,-0.149531,0.168979,0.989873,9.139788,5.788978,287.1176
92842.48,16.25,731.4474,-0.133906,0.113804,0.985967,7.98937,6.974586,288.4518
92841.5,16.25,731.5347,-0.138301,0.115757,0.984502,8.018579,7.00009,289.6419
92842.23,16.26,731.4713,-0.146602,0.127476,0.983525,8.185404,6.80605,290.8182
92840.33,16.27,731.6404,-0.170039,0.110386,1.019658,8.886298,6.365632,289.9958
92840.33,16.27,731.6404,-0.128535,-0.092739,0.962529,17.26968,-7.966741,283.3345
92839.38,16.27,731.7249,-0.411738,-0.123989,0.849736,26.64449,-3.542025,283.0785
92830.5,16.29,732.5203,-0.517695,0.315952,0.802861,20.78395,19.17047,294.3221
92837.16,16.28,731.9231,0.076055,0.439487,0.866826,0.324332,16.58152,297.056
92833.48,16.27,732.2534,0.254277,0.088901,0.951787,-11.69707,-4.710596,300.6307
92844.84,16.26,731.2361,0.112676,-0.435513,0.915654,-3.896094,-30.12358,297.2136
92832.46,16.29,732.3432,-0.307734,-0.524868,0.723271,18.58052,-29.90855,285.832
92820.09,16.33,733.4503,-0.588984,-0.231899,0.72083,35.44118,-8.800781,290.8581
92832.13,16.32,732.3749,-0.619258,0.41019,0.704717,26.23143,26.22849,311.2234
92844.05,16.34,731.3074,-0.069941,0.462437,0.726201,-0.131454,25.49294,311.6847
92825.91,16.33,732.9298,0.181523,-0.024868,0.996221,-11.43913,2.113535,313.136
92851.69,16.32,730.6257,0.06873,-0.201626,0.932256,-0.925565,-16.69553,313.168
92848.06,16.32,730.9481,0.063359,-0.64938,0.753545,1.548078,-34.35804,312.7139
92890.67,16.35,727.1432,0.022344,-0.657681,0.729131,4.400391,-26.81153,312.6204
92867.83,16.39,729.183,-0.135371,0.761265,0.876104,7.378319,21.80544,320.1388
92847.13,16.38,731.0327,-0.123652,0.565952,0.680791,9.403646,24.80745,321.2485
92854.13,16.36,730.4064,-0.035762,0.659702,0.819951,6.696942,3.860828,321.8177
92858.74,16.34,729.9942,-0.066035,0.089878,1.060674,12.23087,-6.63041,321.3687
92818.67,16.32,733.5771,-0.856074,-0.102993,0.637822,38.89561,-12.28228,317.7221
92817.76,16.33,733.6591,-0.857051,-0.136196,0.532842,47.87049,-12.58941,317.7322
92819.21,16.34,733.5269,-0.488398,-0.161587,0.755986,3.306533,-0.813375,325.6879
92854.38,16.36,730.3853,0.090215,0.124546,0.987432,-11.84945,3.568193,327.5359
92841.02,16.36,731.5796,0.153691,0.019565,0.961553,-7.731962,-1.194623,328.5883
92861.72,16.37,729.73,0.259648,0.030796,0.967412,-4.987151,-15.59486,328.2773
92835.89,16.37,732.0367,-0.232539,-0.352505,0.824346,27.75537,-22.81199,314.1915
92826.94,16.39,732.8373,-0.793086,0.168979,0.562627,37.57935,18.00473,338.5573
92841.38,16.4,731.5479,-0.091426,0.689487,0.715459,7.551754,29.88956,344.0022
92854.48,16.37,730.3747,0.232793,0.476108,0.848271,-9.465166,3.050588,348.3968
92864.2,16.36,729.5081,0.245977,-0.312954,0.880498,-2.620313,-24.30915,342.3896
92839.97,16.36,731.6721,-0.369258,-0.326138,0.843877,20.63569,-16.74615,339.0314
92825.78,16.38,732.9404,-0.517695,0.360386,0.724248,23.60128,9.873925,353.9116
92834.03,16.38,732.2032,0.055547,0.595249,0.83167,-9.683949,15.23391,1.928146
92832.88,16.37,732.3062,-0.000117,-0.201626,0.979131,2.278498,-16.65694,354.5831
92846.88,16.36,731.0564,-0.592891,-0.110317,0.848271,21.66695,-6.616673,353.6653
92822.11,16.37,733.268,0.012578,0.614292,0.910771,-11.16612,10.0839,9.28714
92826.37,16.37,732.8875,0.011113,-0.49606,0.891729,5.879343,-19.61384,352.1024
92840.38,16.36,731.6351,-0.384395,0.185093,0.963506,0.092858,9.547552,14.14699
92833.17,16.36,732.2798,0.298711,-0.204556,0.881963,-0.664129,-16.62005,1.106171
92856.08,16.36,730.2321,-0.431758,0.013218,0.922002,7.075635,12.70027,25.74242
92837.56,16.38,731.8887,0.275762,0.266636,0.95374,-10.12765,-4.533836,26.57297
92835.05,16.39,732.1133,-0.247187,-0.406704,0.849248,12.95355,-13.00305,8.267395
92840.63,16.39,731.614,0.275762,-0.000454,1.033818,0.515181,-0.017252,23.82338
92840.63,16.39,731.614,-0.879512,-0.040981,0.888799,38.8849,-7.429717,23.46941
92827.53,16.39,732.7845,0.311895,0.084507,0.890752,27.38611,-4.101578,26.97157
92864.7,16.37,729.4631,0.104863,0.10062,0.918096,7.204574,-0.926731,28.36774
92824.41,16.37,733.0646,0.096562,0.084019,0.827764,18.81841,-0.006401,30.40302
92856.8,16.37,730.1686,-0.39416,0.011753,0.977666,22.25512,2.702186,40.99762
92846.55,16.36,731.0828,-0.214473,0.11771,0.995244,18.04924,3.665164,43.05637
92839.42,16.37,731.7223,-0.113887,0.27689,1.01624,16.35484,4.691162,44.14969
92838.88,16.38,731.7698,-0.140254,0.130894,0.98499,13.93827,5.274884,45.52672
92837.02,16.39,731.9363,-0.144648,0.103062,0.982061,11.40875,5.632334,46.82207
92845.52,16.39,731.1753,-0.155391,0.105015,0.98499,8.916563,6.027152,48.11288
92847.92,16.4,730.9613,-0.146602,0.101108,0.984502,8.606764,5.941656,49.34189
92844.5,16.42,731.2678,-0.148555,0.108921,0.984502,8.682274,6.329545,50.61349
92842.94,16.42,731.4078,-0.152949,0.10062,0.981572,9.035191,6.192866,51.80228
92843.41,16.44,731.3655,-0.14709,0.105015,0.981084,8.523956,5.893445,52.94161
92845.55,16.42,731.1727,-0.15002,0.115757,0.983525,8.654657,6.907808,54.30395
92844.5,16.42,731.2678,-0.152461,0.104038,0.98499,9.000274,6.283124,55.40142
92844.76,16.41,731.244,-0.148066,0.101597,0.984502,8.679154,5.843153,56.55248
92841.84,16.41,731.5056,-0.146113,0.106968,0.98499,8.163765,6.017259,57.82179
92842.5,16.41,731.4474,-0.147578,0.110386,0.985967,8.797596,6.529188,59.09457
92842.86,16.41,731.4131,-0.150508,0.112827,0.984014,8.921024,6.27792,60.2588
92847.78,16.42,730.9745,-0.144648,0.111851,0.982061,8.726334,6.459509,61.52377
92845.63,16.43,731.1674,-0.146602,0.112827,0.984014,8.4694,6.498423,62.75879
92846.64,16.43,731.0749,-0.146602,0.109897,0.984502,8.11653,6.398281,63.95825
92846.28,16.43,731.1093,-0.148066,0.110874,0.984502,8.704822,5.947796,65.07815
92844.06,16.44,731.3074,-0.163691,0.095249,0.962529,9.327363,5.580297,66.13437
92849.11,16.45,730.8556,-0.249629,0.155308,1.099736,9.886444,4.843661,67.88604
92844.27,16.46,731.2889,0.077031,0.002964,0.970342,2.402607,0.860413,68.80571
92851.07,16.45,730.6812,-0.069941,0.010288,1.114873,0.224774,4.962523,73.9321
92830.38,16.44,732.5308,-0.048945,0.0723,0.982549,-3.561308,9.194171,79.21838
92830.38,16.44,732.5308,-0.013789,0.250522,0.837529,-0.617028,13.20952,77.86111
92831.77,16.42,732.4066,0.005254,0.317417,1.074346,-2.43332,10.99007,77.48592
92837.3,16.42,731.9125,-0.035273,0.169956,1.172979,-1.292766,11.13427,75.71992
92849.59,16.43,730.8134,0.012578,0.392612,1.091436,3.142101,9.216932,73.59696
92837.98,16.45,731.8517,-0.210078,0.229038,1.130498,5.90957,4.47072,76.27911
92834.3,16.47,732.1794,-0.148066,0.123569,0.788213,4.339484,3.278291,77.9858
92827.85,16.48,732.7554,-0.168086,0.075229,0.814092,4.880674,5.044652,80.37772
92828.72,16.5,732.6788,-0.143184,0.031284,0.898076,8.51417,-0.51112,82.93655
92824.57,16.52,733.0487,-0.373164,0.061069,0.583623,14.5684,2.943057,83.17186
92825.59,16.52,732.9589,-0.117793,-0.096646,0.584111,13.91022,4.280757,85.35835
92829.63,16.53,732.5969,0.02332,-0.505825,1.289678,11.01156,-2.156963,82.97971
92853.6,16.5,730.454,-0.267207,0.190464,1.355596,6.935954,5.764628,83.09111
92856.88,16.5,730.1633,-0.080195,0.404819,1.144658,-3.152665,2.284281,87.4128
92838.22,16.51,731.8279,-0.054805,0.159214,1.031377,-2.351721,6.673381,91.71406
92834.61,16.5,732.153,-0.147578,0.15189,1.024541,0.701809,4.243346,93.03851
92834.66,16.51,732.1477,-0.059199,0.127964,1.006475,-0.144501,2.804262,97.6366
92837.98,16.51,731.8517,-0.061152,0.016636,0.998662,0.27154,2.40513,99.08804
92838.49,16.53,731.8042,-0.047969,0.08646,0.937139,2.558045,4.674272,99.52048
92831.22,16.53,732.4542,-0.079219,0.136265,0.884893,3.475783,8.351184,101.1327
92826.53,16.52,732.8743,-0.080195,0.156772,0.994756,4.595899,9.154936,101.1815
92826.39,16.5,732.8875,-0.134883,0.10062,0.965459,6.36099,7.971558,100.5571
92826.98,16.5,732.8347,-0.129512,0.138706,0.989385,7.092063,7.826647,101.6979
92818.53,16.5,733.5877,-0.129512,0.129917,0.985479,7.32646,7.810959,102.8878
92821,16.52,733.3684,-0.124141,0.130894,0.986943,7.177865,7.715639,104.1156
92816.82,16.53,733.741,-0.126582,0.135288,0.986455,7.157123,7.625185,105.3072
92811.98,16.53,734.1743,-0.125605,0.130405,0.986455,6.856808,7.584069,106.513
92812.41,16.54,734.1346,-0.125605,0.130894,0.98499,7.101918,7.847689,107.7345
92810.84,16.55,734.2747,-0.129023,0.131382,0.983525,7.227851,8.021894,108.9267
92812.14,16.55,734.1584,-0.125117,0.129429,0.98499,7.292301,7.782248,110.1076
92812.14,16.55,734.1584,-0.129023,0.126987,0.984014,7.373128,7.313912,111.2527
92807.6,16.55,734.5654,-0.127559,0.138218,0.986455,7.446725,8.265033,112.5625
92811.67,16.57,734.2007,-0.128535,0.12894,0.985479,7.64391,7.047788,113.653
92812.54,16.59,734.1241,-0.129512,0.136265,0.982549,7.012908,8.263923,115.028
92810.31,16.59,734.3223,-0.130977,0.12894,0.98499,7.450946,7.183328,116.0959
92816.57,16.6,733.7648,-0.13,0.134312,0.98499,7.686708,7.392958,117.3268
92820.16,16.63,733.445,-0.124629,0.13187,0.986455,7.043477,7.41885,118.5723
92820.16,16.63,733.445,-0.130488,0.130894,0.983525,7.705776,7.752028,119.7744
92816.08,16.64,733.807,-0.124141,0.132847,0.98499,7.029899,7.688219,120.9724
92812.64,16.66,734.1161,-0.125117,0.125522,0.984014,7.535645,7.473156,122.1586
92807.81,16.67,734.5469,-0.124141,0.138218,0.984502,6.739884,8.257669,123.442
92810.59,16.68,734.2985,-0.124629,0.128452,0.98499,7.274894,7.395944,124.5647
92809.03,16.69,734.4385,-0.124629,0.131382,0.985479,7.165064,7.242213,125.7692
92812.64,16.69,734.1161,-0.124629,0.127964,0.985479,6.962478,7.040036,126.9911
92816.38,16.71,733.7806,-0.122676,0.135288,0.985967,7.287378,7.874875,128.3155
92813.1,16.71,734.0739,-0.128047,0.126011,0.986943,7.68237,7.229467,129.432
92824.34,16.72,733.0698,-0.128535,0.129917,0.986455,7.50078,7.739054,130.7088
92826.66,16.72,732.8611,-0.127559,0.126499,0.985479,7.338192,7.260909,131.8506
92835.17,16.75,732.1001,-0.127559,0.126011,0.986455,7.021491,7.033922,133.0337
92830.19,16.74,732.5466,-0.125117,0.129429,0.985479,7.467224,7.74422,134.3176
92831.23,16.75,732.4542,-0.124629,0.117222,0.984502,7.110379,6.441567,135.4018
92832,16.76,732.3855,-0.129512,0.135288,0.988408,7.260409,7.737111,136.7475
92831.7,16.76,732.4119,-0.129512,0.127964,0.986943,7.620828,7.365287,137.8983
92833.12,16.77,732.2851,-0.126582,0.136265,0.98499,7.620054,7.918039,139.1479
92829.19,16.77,732.6365,-0.125605,0.123569,0.982549,7.060537,6.63916,140.1551
92835.59,16.79,732.0657,-0.129512,0.1348,0.988896,7.305184,7.514438,141.4646
92834.67,16.8,732.145,-0.125117,0.125034,0.98499,7.11974,7.305731,142.6223
92836.34,16.8,731.9971,-0.12707,0.132847,0.984014,7.580812,7.881316,143.8839
92835.69,16.8,732.0552,-0.129023,0.135288,0.984014,7.326607,7.751344,145.0553
92832.7,16.8,732.3221,-0.121211,0.126499,0.985479,7.242468,7.525724,146.2152
92836.09,16.81,732.0209,-0.13,0.125522,0.986943,7.182172,7.451832,147.3925
92829.53,16.81,732.6048,-0.126582,0.130405,0.985967,6.979066,7.211846,148.5911
92832.27,16.82,732.3617,-0.124141,0.136753,0.983525,6.91419,8.269482,149.9269
92832.27,16.82,732.3617,-0.126094,0.126011,0.98499,7.252627,7.173742,150.9777
92832.27,16.82,732.3617,-0.12707,0.1348,0.984014,7.31221,8.02977,152.2409
92831.09,16.83,732.4674,-0.128047,0.120151,0.983525,7.779474,6.950099,153.2947
92832.14,16.84,732.3723,-0.13,0.133335,0.983525,7.342592,8.195918,154.7001
92832.8,16.84,732.3141,-0.126582,0.126011,0.986455,7.562294,7.417729,155.789
92828.94,16.85,732.6577,-0.123652,0.129429,0.98499,7.25202,7.441249,157.0025
92836.98,16.87,731.939,-0.12707,0.130894,0.984502,7.134018,7.328242,158.2007
92837.44,16.88,731.8993,-0.127559,0.132847,0.986455,7.1039,7.7996,159.4613
92837.44,16.88,731.8993,-0.128535,0.133335,0.988408,7.161662,7.907134,160.6904
92832.84,16.91,732.3088,-0.126582,0.129429,0.988408,7.241852,7.747397,161.8626
92834.72,16.93,732.1424,-0.125117,0.134312,0.986455,7.108478,7.650356,163.0419
92838.75,16.94,731.7804,-0.126582,0.128452,0.985967,7.179449,7.730776,164.2571
92832.99,16.96,732.2957,-0.126094,0.129429,0.984014,7.151222,7.684577,165.482
92844.96,16.97,731.2255,-0.128535,0.129917,0.984502,7.048454,7.736706,166.7058
92838.15,16.98,731.8359,-0.0675,0.205601,0.98499,6.181339,9.979237,168.0735
92830.06,16.99,732.5573,-0.184687,0.111362,0.975713,6.118327,8.008782,170.6487
92825.22,17,732.9905,-0.405879,0.386265,1.254033,5.541476,7.59731,171.9555
92824.27,17,733.0751,-0.026484,0.06644,0.9679,5.493341,7.62753,173.0015
92828.16,17,732.729,-0.124141,0.12894,0.98792,7.235371,7.318339,174.2143
92830.46,17,732.5229,-0.123652,0.128452,0.98499,7.019316,7.343665,175.4303
92831.48,17,732.433,-0.125117,0.12894,0.982061,6.890198,7.264014,176.6429
92831.88,17.01,732.3961,-0.126094,0.130405,0.984502,7.2179,7.486405,177.8679
92838.63,17.03,731.791,-0.116816,0.133823,0.987432,6.849562,7.678451,179.0883
92840.7,17.04,731.606,-0.11877,0.129429,0.985967,6.703614,7.630194,180.2769
92839.3,17.06,731.7328,-0.11877,0.129917,0.982549,6.59809,7.481654,181.4747
