pressure,temperature,altitude,ax,ay,az,pitch,roll,yaw
92511.265625,18.980000,761.088501,0.706909,-0.467993,1.206860,20.698742,57.544674,58.07688914
92532.625000,18.980000,759.175476,0.585327,-0.474829,1.286450,25.066330,57.722843,54.78555314
92532.625000,18.980000,759.175476,0.585327,-0.474829,1.286450,29.439758,57.627270,51.35754414
92532.625000,18.980000,759.175476,0.508179,-0.416235,1.101392,33.933117,56.627419,47.32733214
92532.625000,18.980000,759.175476,0.362183,-0.515356,1.378735,39.094028,54.266533,41.82663014
92591.992188,18.969999,753.856628,0.438843,-0.565161,1.191724,43.907860,50.869900,35.24354614
92591.992188,18.969999,753.856628,0.438843,-0.565161,1.191724,48.371506,46.362839,27.63015714
92591.992188,18.969999,753.856628,0.514526,-0.677954,1.169751,51.770836,41.406811,19.26741014
92591.992188,18.969999,753.856628,0.514526,-0.677954,1.169751,54.634609,35.268459,9.76445014
92618.281250,18.969999,751.502319,0.482788,-0.683325,1.195630,56.994972,30.272030,0.56472814
92618.281250,18.969999,751.502319,0.482788,-0.683325,1.195630,58.848644,24.308897,350.42474414
92618.281250,18.969999,751.502319,0.448120,-0.515845,1.288892,59.884533,18.553093,340.04501314
92618.281250,18.969999,751.502319,0.448120,-0.515845,1.288892,60.359173,12.382472,329.25009214
92658.015625,18.969999,747.945862,0.455933,-0.407446,1.166333,60.587597,6.566404,318.91507014
92658.015625,18.969999,747.945862,0.455933,-0.407446,1.166333,60.293346,0.768544,308.58160414
92658.015625,18.969999,747.945862,0.385620,-0.091528,1.458325,59.129787,-6.013484,298.18676814
92658.015625,18.969999,747.945862,0.385620,-0.091528,1.458325,57.383221,-12.016934,288.52197314
92703.640625,18.959999,743.863525,0.153687,-0.041724,1.361157,55.175854,-17.606770,280.77969414
